onset	duration	trial	value	instruction
9341	6	1	1	rest
15254	1	1	2	ready
16262	6	1	3	task
22199	8	1	4	interval
30282	6	2	1	rest
36253	1	2	2	ready
37257	6	2	3	task
43195	8	2	4	interval
51281	6	3	1	rest
57259	1	3	2	ready
58261	6	3	3	task
64207	8	3	4	interval
72290	6	4	1	rest
78256	1	4	2	ready
79259	6	4	3	task
85203	8	4	4	interval
93301	6	5	1	rest
99277	1	5	2	ready
100270	6	5	3	task
106227	8	5	4	interval
114295	6	6	1	rest
120272	1	6	2	ready
121275	6	6	3	task
127220	8	6	4	interval
135306	6	7	1	rest
141270	1	7	2	ready
142288	6	7	3	task
148216	8	7	4	interval
156302	6	8	1	rest
162272	1	8	2	ready
163281	6	8	3	task
169237	8	8	4	interval
177307	6	9	1	rest
183278	1	9	2	ready
184285	6	9	3	task
190232	8	9	4	interval
198307	6	10	1	rest
204269	1	10	2	ready
205290	6	10	3	task
211228	8	10	4	interval
219311	6	11	1	rest
225291	1	11	2	ready
226279	6	11	3	task
232233	8	11	4	interval
240313	6	12	1	rest
246282	1	12	2	ready
247283	6	12	3	task
253236	8	12	4	interval
261317	6	13	1	rest
267288	1	13	2	ready
268295	6	13	3	task
274237	8	13	4	interval
282318	6	14	1	rest
288288	1	14	2	ready
289296	6	14	3	task
295239	8	14	4	interval
303319	6	15	1	rest
309291	1	15	2	ready
310287	6	15	3	task
316238	8	15	4	interval
324328	6	16	1	rest
330298	1	16	2	ready
331300	6	16	3	task
337246	8	16	4	interval
345325	6	17	1	rest
351286	1	17	2	ready
352298	6	17	3	task
358248	8	17	4	interval
366329	6	18	1	rest
372301	1	18	2	ready
373316	6	18	3	task
379246	8	18	4	interval
387327	6	19	1	rest
393291	1	19	2	ready
394307	6	19	3	task
400250	8	19	4	interval
408332	6	20	1	rest
414323	1	20	2	ready
415314	6	20	3	task
421250	8	20	4	interval
