onset	duration	trial	value	instruction
5775	6	1	1	rest
11719	1	1	2	ready
12703	6	1	3	task
18666	8	1	4	interval
26733	6	2	1	rest
32704	1	2	2	ready
33698	6	2	3	task
39654	8	2	4	interval
47740	6	3	1	rest
53705	1	3	2	ready
54716	6	3	3	task
60655	8	3	4	interval
68742	6	4	1	rest
74712	1	4	2	ready
75708	6	4	3	task
81660	8	4	4	interval
89748	6	5	1	rest
95720	1	5	2	ready
96713	6	5	3	task
102663	8	5	4	interval
110753	6	6	1	rest
116719	1	6	2	ready
117727	6	6	3	task
123669	8	6	4	interval
131745	6	7	1	rest
137719	1	7	2	ready
138716	6	7	3	task
144671	8	7	4	interval
152751	6	8	1	rest
158719	1	8	2	ready
159714	6	8	3	task
165666	8	8	4	interval
173758	6	9	1	rest
179723	1	9	2	ready
180720	6	9	3	task
186668	8	9	4	interval
194759	6	10	1	rest
200724	1	10	2	ready
201724	6	10	3	task
207680	8	10	4	interval
215761	6	11	1	rest
221727	1	11	2	ready
222732	6	11	3	task
228679	8	11	4	interval
236754	6	12	1	rest
242726	1	12	2	ready
243728	6	12	3	task
249682	8	12	4	interval
257761	6	13	1	rest
263730	1	13	2	ready
264731	6	13	3	task
270680	8	13	4	interval
278766	6	14	1	rest
284728	1	14	2	ready
285737	6	14	3	task
291681	8	14	4	interval
299762	6	15	1	rest
305737	1	15	2	ready
306727	6	15	3	task
312682	8	15	4	interval
320767	6	16	1	rest
326738	1	16	2	ready
327741	6	16	3	task
333683	8	16	4	interval
341771	6	17	1	rest
347735	1	17	2	ready
348744	6	17	3	task
354690	8	17	4	interval
362774	6	18	1	rest
368748	1	18	2	ready
369758	6	18	3	task
375695	8	18	4	interval
383780	6	19	1	rest
389750	1	19	2	ready
390758	6	19	3	task
396696	8	19	4	interval
404785	6	20	1	rest
410758	1	20	2	ready
411750	6	20	3	task
417699	8	20	4	interval
