onset	duration	trial	value	instruction
7456	6	1	1	rest
13403	1	1	2	ready
14407	7	1	3	task
21329	7	1	4	interval
28421	6	2	1	rest
34380	1	2	2	ready
35420	7	2	3	task
42314	7	2	4	interval
49413	6	3	1	rest
55373	1	3	2	ready
56406	7	3	3	task
63136	7	3	4	interval
70418	6	4	1	rest
76400	1	4	2	ready
77402	7	4	3	task
84202	7	4	4	interval
91416	6	5	1	rest
97400	1	5	2	ready
98417	7	5	3	task
105191	7	5	4	interval
112423	6	6	1	rest
118383	1	6	2	ready
119383	7	6	3	task
126270	7	6	4	interval
133424	6	7	1	rest
139401	1	7	2	ready
140393	7	7	3	task
147119	7	7	4	interval
154427	6	8	1	rest
160389	1	8	2	ready
161416	7	8	3	task
168282	7	8	4	interval
175423	6	9	1	rest
181408	1	9	2	ready
182404	7	9	3	task
189119	7	9	4	interval
196423	6	10	1	rest
202397	1	10	2	ready
203416	7	10	3	task
210148	7	10	4	interval
217427	6	11	1	rest
223394	1	11	2	ready
224419	7	11	3	task
231115	7	11	4	interval
238428	6	12	1	rest
244416	1	12	2	ready
245423	7	12	3	task
252106	7	12	4	interval
259432	6	13	1	rest
265396	1	13	2	ready
266428	7	13	3	task
273373	7	13	4	interval
280440	6	14	1	rest
286424	1	14	2	ready
287438	7	14	3	task
294162	7	14	4	interval
301438	6	15	1	rest
307432	1	15	2	ready
308411	7	15	3	task
315081	7	15	4	interval
322447	6	16	1	rest
328430	1	16	2	ready
329434	7	16	3	task
336127	7	16	4	interval
343449	6	17	1	rest
349447	1	17	2	ready
350426	7	17	3	task
357325	7	17	4	interval
364450	6	18	1	rest
370450	1	18	2	ready
371444	7	18	3	task
378171	7	18	4	interval
385451	6	19	1	rest
391443	1	19	2	ready
392431	7	19	3	task
399150	7	19	4	interval
406450	6	20	1	rest
412441	1	20	2	ready
413451	7	20	3	task
420135	7	20	4	interval
