onset	duration	trial	value	instruction
21313	6	1	1	rest
27251	1	1	2	ready
28260	6	1	3	task
34200	8	1	4	interval
42274	6	2	1	rest
48247	1	2	2	ready
49255	6	2	3	task
55197	8	2	4	interval
63276	6	3	1	rest
69249	1	3	2	ready
70311	6	3	3	task
76195	8	3	4	interval
84287	6	4	1	rest
90258	1	4	2	ready
91253	6	4	3	task
97198	8	4	4	interval
105289	6	5	1	rest
111265	1	5	2	ready
112263	6	5	3	task
118206	8	5	4	interval
126296	6	6	1	rest
132254	1	6	2	ready
133260	6	6	3	task
139206	8	6	4	interval
147289	6	7	1	rest
153256	1	7	2	ready
154269	6	7	3	task
160212	8	7	4	interval
168294	6	8	1	rest
174272	1	8	2	ready
175287	6	8	3	task
181215	8	8	4	interval
189301	6	9	1	rest
195271	1	9	2	ready
196285	6	9	3	task
202218	8	9	4	interval
210310	6	10	1	rest
216269	1	10	2	ready
217278	6	10	3	task
223230	8	10	4	interval
231304	6	11	1	rest
237278	1	11	2	ready
238271	6	11	3	task
244220	8	11	4	interval
252308	6	12	1	rest
258277	1	12	2	ready
259286	6	12	3	task
265227	8	12	4	interval
273306	6	13	1	rest
279278	1	13	2	ready
280282	6	13	3	task
286229	8	13	4	interval
294311	6	14	1	rest
300280	1	14	2	ready
301278	6	14	3	task
307230	8	14	4	interval
315311	6	15	1	rest
321282	1	15	2	ready
322280	6	15	3	task
328230	8	15	4	interval
336315	6	16	1	rest
342291	1	16	2	ready
343292	6	16	3	task
349243	8	16	4	interval
357323	6	17	1	rest
363289	1	17	2	ready
364302	6	17	3	task
370236	8	17	4	interval
378322	6	18	1	rest
384289	1	18	2	ready
385291	6	18	3	task
391232	8	18	4	interval
399323	6	19	1	rest
405300	1	19	2	ready
406295	6	19	3	task
412241	8	19	4	interval
420318	6	20	1	rest
426292	1	20	2	ready
427296	6	20	3	task
433243	8	20	4	interval
