onset	duration	trial	value	instruction
5748	6	1	1	rest
11649	1	1	2	ready
12661	6	1	3	task
18602	8	1	4	interval
26679	6	2	1	rest
32647	1	2	2	ready
33652	6	2	3	task
39590	8	2	4	interval
47675	6	3	1	rest
53639	1	3	2	ready
54656	6	3	3	task
60599	8	3	4	interval
68683	6	4	1	rest
74648	1	4	2	ready
75649	6	4	3	task
81593	8	4	4	interval
89686	6	5	1	rest
95656	1	5	2	ready
96658	6	5	3	task
102602	8	5	4	interval
110685	6	6	1	rest
116651	1	6	2	ready
117676	6	6	3	task
123601	8	6	4	interval
131684	6	7	1	rest
137652	1	7	2	ready
138660	6	7	3	task
144598	8	7	4	interval
152684	6	8	1	rest
158652	1	8	2	ready
159665	6	8	3	task
165602	8	8	4	interval
173689	6	9	1	rest
179657	1	9	2	ready
180661	6	9	3	task
186610	8	9	4	interval
194688	6	10	1	rest
200664	1	10	2	ready
201658	6	10	3	task
207614	8	10	4	interval
215695	6	11	1	rest
221661	1	11	2	ready
222663	6	11	3	task
228612	8	11	4	interval
236694	6	12	1	rest
242659	1	12	2	ready
243673	6	12	3	task
249610	8	12	4	interval
257699	6	13	1	rest
263663	1	13	2	ready
264676	6	13	3	task
270612	8	13	4	interval
278704	6	14	1	rest
284673	1	14	2	ready
285670	6	14	3	task
291625	8	14	4	interval
299700	6	15	1	rest
305674	1	15	2	ready
306672	6	15	3	task
312620	8	15	4	interval
320707	6	16	1	rest
326676	1	16	2	ready
327681	6	16	3	task
333634	8	16	4	interval
341711	6	17	1	rest
347673	1	17	2	ready
348681	6	17	3	task
354630	8	17	4	interval
362707	6	18	1	rest
368695	1	18	2	ready
369683	6	18	3	task
375626	8	18	4	interval
383716	6	19	1	rest
389676	1	19	2	ready
390691	6	19	3	task
396638	8	19	4	interval
404717	6	20	1	rest
410682	1	20	2	ready
411678	6	20	3	task
417629	8	20	4	interval
