onset	duration	trial	value	instruction
8205	6	1	1	rest
14158	1	1	2	ready
15146	6	1	3	task
21147	8	1	4	interval
29178	6	2	1	rest
35149	1	2	2	ready
36151	6	2	3	task
42159	8	2	4	interval
50192	6	3	1	rest
56150	1	3	2	ready
57158	6	3	3	task
63158	8	3	4	interval
71194	6	4	1	rest
77169	1	4	2	ready
78156	6	4	3	task
84161	8	4	4	interval
92197	6	5	1	rest
98173	1	5	2	ready
99172	6	5	3	task
105165	8	5	4	interval
113200	6	6	1	rest
119161	1	6	2	ready
120168	6	6	3	task
126160	8	6	4	interval
134198	6	7	1	rest
140176	1	7	2	ready
141165	6	7	3	task
147165	8	7	4	interval
155204	6	8	1	rest
161176	1	8	2	ready
162171	6	8	3	task
168163	8	8	4	interval
176208	6	9	1	rest
182179	1	9	2	ready
183180	6	9	3	task
189173	8	9	4	interval
197208	6	10	1	rest
203175	1	10	2	ready
204177	6	10	3	task
210177	8	10	4	interval
218206	6	11	1	rest
224187	1	11	2	ready
225193	6	11	3	task
231171	8	11	4	interval
239216	6	12	1	rest
245184	1	12	2	ready
246184	6	12	3	task
252199	8	12	4	interval
260222	6	13	1	rest
266198	1	13	2	ready
267198	6	13	3	task
273189	8	13	4	interval
281229	6	14	1	rest
287200	1	14	2	ready
288193	6	14	3	task
294191	8	14	4	interval
302225	6	15	1	rest
308210	1	15	2	ready
309200	6	15	3	task
315196	8	15	4	interval
323233	6	16	1	rest
329205	1	16	2	ready
330203	6	16	3	task
336201	8	16	4	interval
344240	6	17	1	rest
350207	1	17	2	ready
351207	6	17	3	task
357201	8	17	4	interval
365238	6	18	1	rest
371211	1	18	2	ready
372203	6	18	3	task
378205	8	18	4	interval
386245	6	19	1	rest
392210	1	19	2	ready
393217	6	19	3	task
399209	8	19	4	interval
407241	6	20	1	rest
413215	1	20	2	ready
414219	6	20	3	task
420231	8	20	4	interval
