onset	duration	trial	value	instruction
7767	6	1	1	rest
13736	1	1	2	ready
14716	6	1	3	task
20681	8	1	4	interval
28741	6	2	1	rest
34720	1	2	2	ready
35742	6	2	3	task
41678	8	2	4	interval
49750	6	3	1	rest
55732	1	3	2	ready
56719	6	3	3	task
62681	8	3	4	interval
70750	6	4	1	rest
76737	1	4	2	ready
77730	6	4	3	task
83685	8	4	4	interval
91747	6	5	1	rest
97738	1	5	2	ready
98742	6	5	3	task
104682	8	5	4	interval
112747	6	6	1	rest
118734	1	6	2	ready
119726	6	6	3	task
125680	8	6	4	interval
133748	6	7	1	rest
139714	1	7	2	ready
140741	6	7	3	task
146699	8	7	4	interval
154750	6	8	1	rest
160737	1	8	2	ready
161742	6	8	3	task
167684	8	8	4	interval
175752	6	9	1	rest
181733	1	9	2	ready
182763	6	9	3	task
188688	8	9	4	interval
196751	6	10	1	rest
202748	1	10	2	ready
203756	6	10	3	task
209695	8	10	4	interval
217754	6	11	1	rest
223746	1	11	2	ready
224729	6	11	3	task
230698	8	11	4	interval
238760	6	12	1	rest
244742	1	12	2	ready
245761	6	12	3	task
251693	8	12	4	interval
259758	6	13	1	rest
265742	1	13	2	ready
266746	6	13	3	task
272696	8	13	4	interval
280769	6	14	1	rest
286726	1	14	2	ready
287763	6	14	3	task
293705	8	14	4	interval
301769	6	15	1	rest
307734	1	15	2	ready
308748	6	15	3	task
314701	8	15	4	interval
322773	6	16	1	rest
328757	1	16	2	ready
329758	6	16	3	task
335712	8	16	4	interval
343772	6	17	1	rest
349762	1	17	2	ready
350760	6	17	3	task
356712	8	17	4	interval
364776	6	18	1	rest
370742	1	18	2	ready
371756	6	18	3	task
377712	8	18	4	interval
385786	6	19	1	rest
391776	1	19	2	ready
392773	6	19	3	task
398733	8	19	4	interval
406786	6	20	1	rest
412779	1	20	2	ready
413775	6	20	3	task
419716	8	20	4	interval
