onset	duration	trial	value	instruction
11179	6	1	1	rest
17120	1	1	2	ready
18128	6	1	3	task
24079	8	1	4	interval
32156	6	2	1	rest
38124	1	2	2	ready
39125	6	2	3	task
45073	8	2	4	interval
53165	6	3	1	rest
59137	1	3	2	ready
60133	6	3	3	task
66088	8	3	4	interval
74165	6	4	1	rest
80145	1	4	2	ready
81151	6	4	3	task
87082	8	4	4	interval
95164	6	5	1	rest
101131	1	5	2	ready
102146	6	5	3	task
108079	8	5	4	interval
116172	6	6	1	rest
122131	1	6	2	ready
123148	6	6	3	task
129086	8	6	4	interval
137166	6	7	1	rest
143138	1	7	2	ready
144142	6	7	3	task
150106	8	7	4	interval
158175	6	8	1	rest
164150	1	8	2	ready
165138	6	8	3	task
171098	8	8	4	interval
179175	6	9	1	rest
185139	1	9	2	ready
186139	6	9	3	task
192090	8	9	4	interval
200174	6	10	1	rest
206144	1	10	2	ready
207159	6	10	3	task
213091	8	10	4	interval
221174	6	11	1	rest
227137	1	11	2	ready
228158	6	11	3	task
234089	8	11	4	interval
242179	6	12	1	rest
248159	1	12	2	ready
249166	6	12	3	task
255094	8	12	4	interval
263187	6	13	1	rest
269164	1	13	2	ready
270150	6	13	3	task
276098	8	13	4	interval
284186	6	14	1	rest
290164	1	14	2	ready
291166	6	14	3	task
297109	8	14	4	interval
305184	6	15	1	rest
311161	1	15	2	ready
312170	6	15	3	task
318111	8	15	4	interval
326192	6	16	1	rest
332170	1	16	2	ready
333165	6	16	3	task
339108	8	16	4	interval
347192	6	17	1	rest
353161	1	17	2	ready
354177	6	17	3	task
360113	8	17	4	interval
368204	6	18	1	rest
374186	1	18	2	ready
375170	6	18	3	task
381118	8	18	4	interval
389202	6	19	1	rest
395175	1	19	2	ready
396188	6	19	3	task
402126	8	19	4	interval
410208	6	20	1	rest
416178	1	20	2	ready
417196	6	20	3	task
423135	8	20	4	interval
