onset	duration	trial	value	instruction
4650	6	1	1	rest
10610	1	1	2	ready
11617	6	1	3	task
17612	8	1	4	interval
25637	6	2	1	rest
31617	1	2	2	ready
32616	6	2	3	task
38612	8	2	4	interval
46632	6	3	1	rest
52632	1	3	2	ready
53615	6	3	3	task
59628	8	3	4	interval
67635	6	4	1	rest
73635	1	4	2	ready
74613	6	4	3	task
80618	8	4	4	interval
88635	6	5	1	rest
94620	1	5	2	ready
95601	6	5	3	task
101611	8	5	4	interval
109635	6	6	1	rest
115622	1	6	2	ready
116591	6	6	3	task
122618	8	6	4	interval
130642	6	7	1	rest
136619	1	7	2	ready
137617	6	7	3	task
143600	8	7	4	interval
151643	6	8	1	rest
157634	1	8	2	ready
158603	6	8	3	task
164626	8	8	4	interval
172640	6	9	1	rest
178625	1	9	2	ready
179625	6	9	3	task
185603	8	9	4	interval
193644	6	10	1	rest
199610	1	10	2	ready
200629	6	10	3	task
206631	8	10	4	interval
214652	6	11	1	rest
220623	1	11	2	ready
221628	6	11	3	task
227637	8	11	4	interval
235648	6	12	1	rest
241612	1	12	2	ready
242629	6	12	3	task
248635	8	12	4	interval
256649	6	13	1	rest
262633	1	13	2	ready
263632	6	13	3	task
269638	8	13	4	interval
277656	6	14	1	rest
283643	1	14	2	ready
284641	6	14	3	task
290640	8	14	4	interval
298667	6	15	1	rest
304644	1	15	2	ready
305648	6	15	3	task
311640	8	15	4	interval
319658	6	16	1	rest
325626	1	16	2	ready
326643	6	16	3	task
332651	8	16	4	interval
340659	6	17	1	rest
346643	1	17	2	ready
347644	6	17	3	task
353647	8	17	4	interval
361664	6	18	1	rest
367666	1	18	2	ready
368648	6	18	3	task
374647	8	18	4	interval
382666	6	19	1	rest
388650	1	19	2	ready
389634	6	19	3	task
395631	8	19	4	interval
403673	6	20	1	rest
409635	1	20	2	ready
410645	6	20	3	task
416658	8	20	4	interval
